tenant_slug,product_name,description,price_cpm,delivery_type,formats,targeting_json
tiktok,TikTok Dance Takeover,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok dance with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's dance culture. Make some noise! 🔊",16.92,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""Germany"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Music Review,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokMusic movement with our music sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,19.93,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Sports Sound Bite,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok sports with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's sports culture. Make some noise! 🔊",22.37,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""UK"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Fitness Dance,"🎥 LIVE & UNFILTERED! Take over TikTok fitness with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes fitness, your brand goes viral! 📱",18.3,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""Singapore"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Pets Sound Bite,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok pets with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's pets culture. Make some noise! 🔊",23.76,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""Singapore"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Entertainment Duet,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok entertainment with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's entertainment culture. Make some noise! 🔊",19.4,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""France"", ""Australia"", ""UK""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Fitness Sound Bite,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokFitness movement with our fitness sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,16.72,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""France"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Shopping Tutorial,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok shopping with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's shopping culture. Make some noise! 🔊",18.17,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""France"", ""Germany"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Trending Sound Bite,"🎥 LIVE & UNFILTERED! Take over TikTok trending with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes trending, your brand goes viral! 📱",21.15,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""France"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Travel Review,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok travel with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's travel culture. Make some noise! 🔊",24.58,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Australia"", ""UK"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Fashion Tutorial,"🎥 LIVE & UNFILTERED! Take over TikTok fashion with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes fashion, your brand goes viral! 📱",19.18,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""UK"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Education Sound Bite,"🎥 LIVE & UNFILTERED! Take over TikTok education with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes education, your brand goes viral! 📱",23.42,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""France"", ""Singapore"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Art Dance,"🎥 LIVE & UNFILTERED! Take over TikTok art with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes art, your brand goes viral! 📱",21.44,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""France"", ""Germany"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Travel Takeover,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok travel with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's travel culture. Make some noise! 🔊",18.93,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""France"", ""UK"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Fashion Review,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok fashion with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's fashion culture. Make some noise! 🔊",23.31,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""UK"", ""USA""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Health Duet,"🎥 LIVE & UNFILTERED! Take over TikTok health with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes health, your brand goes viral! 📱",17.21,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Family Challenge,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokFamily movement with our family sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,17.99,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""France"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Music Challenge,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok music with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's music culture. Make some noise! 🔊",21.51,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Australia"", ""Germany"", ""UK""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Live Dance,"🎥 LIVE & UNFILTERED! Take over TikTok live with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes live, your brand goes viral! 📱",24.79,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""USA"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Sports Challenge,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokSports movement with our sports sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,17.39,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Comedy Challenge,"🎥 LIVE & UNFILTERED! Take over TikTok comedy with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes comedy, your brand goes viral! 📱",19.29,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""UK"", ""USA"", ""France""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Education Live Stream,"🎵 SOUND ON! Your brand becomes the soundtrack of TikTok education with our exclusive sponsorship. When creators use your branded content, millions hear your message. Perfect for brands wanting to be part of TikTok's education culture. Make some noise! 🔊",23.85,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""UK"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Family Story,"🎥 LIVE & UNFILTERED! Take over TikTok family with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes family, your brand goes viral! 📱",16.44,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Australia"", ""UK"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Comedy Review,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokComedy movement with our comedy sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,24.03,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""USA"", ""UK"", ""Germany""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Business Vlog,🔥 VIRAL ALERT! Your brand in front of 1B+ creators! Join the #TikTokBusiness movement with our business sponsorship. Perfect for brands wanting to tap into Gen Z's favorite platform. Reach millions of engaged users who love to discover new products through authentic creator content. Limited availability - get trending NOW! 🚀,22.9,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""France"", ""UK"", ""Australia""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
tiktok,TikTok Home Takeover,"🎥 LIVE & UNFILTERED! Take over TikTok home with your brand message reaching 500K+ real-time viewers. Perfect for product launches, announcements, or brand awareness. Our creators bring authenticity and engagement that traditional ads can't match. When TikTok goes home, your brand goes viral! 📱",18.05,non_guaranteed,"[""video"", ""take_over""]","{""geo_country_any_of"": [""Singapore"", ""USA"", ""UK""], ""device_type_any_of"": [""mobile"", ""tablet""]}"
